family,seed,n_queries,cover,sys1,sys3,sys5,sys10,mrr,ndcg10,temp_n,temp_mae,temp_within_5c,temp_within_10c,temp_within_20c,model,route10
Friedel-CraftsAcylation,0,475,0.5073684210526316,0.15789473684210528,0.25473684210526315,0.2968421052631579,0.3705263157894737,0.22825992320338664,0.247030650209081,0,,,,,Without_KNN,0.6189473684210526
Friedel-CraftsAcylation,1,475,0.5178947368421053,0.19157894736842107,0.25894736842105265,0.3031578947368421,0.3642105263157895,0.24585843367444601,0.25620698936719905,0,,,,,Without_KNN,0.6189473684210526
Friedel-CraftsAcylation,2,475,0.5326315789473685,0.18105263157894738,0.25894736842105265,0.2926315789473684,0.3684210526315789,0.24089910960932642,0.2564604114153171,0,,,,,Without_KNN,0.6189473684210526
Friedel-CraftsAcylation,0,475,0.5789473684210527,0.20842105263157895,0.31368421052631584,0.3536842105263158,0.4378947368421053,0.28180716368051484,0.30115014096327436,0,,,,,Without_ReaFNN,0.6189473684210526
Friedel-CraftsAcylation,1,475,0.5789473684210527,0.14947368421052631,0.22947368421052633,0.27789473684210525,0.3726315789473684,0.21629928289624611,0.23308434262632013,0,,,,,Without_ReaFNN,0.6189473684210526
Friedel-CraftsAcylation,2,475,0.5789473684210527,0.14105263157894737,0.22947368421052633,0.2568421052631579,0.31578947368421056,0.20374555174185574,0.2070325179043277,0,,,,,Without_ReaFNN,0.6189473684210526
Friedel-CraftsAlkylation,0,899,0.3770856507230256,0.1657397107897664,0.27363737486095663,0.30700778642936594,0.3259176863181313,0.22787643779720113,0.24407536320401077,321,10.152479572109035,0.4143302180685358,0.6230529595015576,0.8442367601246106,ProSys,0.40266963292547275
Friedel-CraftsAlkylation,0,899,0.3770856507230256,0.14015572858731923,0.1735261401557286,0.1835372636262514,0.18798665183537264,0.16377741552315578,0.16477760415159012,0,,,,,Without_LTR,0.40266963292547275
Friedel-CraftsAlkylation,0,899,0.3770856507230256,0.1657397107897664,0.27363737486095663,0.30700778642936594,0.3259176863181313,0.22787643779720113,0.24407536320401077,321,13.374274375420562,0.30218068535825543,0.5358255451713395,0.7912772585669782,Without_RGNN_temperature,0.40266963292547275
Friedel-CraftsAlkylation,1,899,0.3781979977753059,0.19243604004449388,0.27363737486095663,0.3003337041156841,0.3270300333704116,0.2422856768578668,0.25696978092067535,322,11.682920798012423,0.39751552795031053,0.6024844720496895,0.8105590062111802,ProSys,0.40266963292547275
Friedel-CraftsAlkylation,1,899,0.3781979977753059,0.13793103448275862,0.18020022246941045,0.1846496106785317,0.19132369299221355,0.1649476852280999,0.16697769120040232,0,,,,,Without_LTR,0.40266963292547275
Friedel-CraftsAlkylation,1,899,0.3781979977753059,0.19243604004449388,0.27363737486095663,0.3003337041156841,0.3270300333704116,0.2422856768578668,0.25696978092067535,322,13.966212354906833,0.3198757763975155,0.5248447204968945,0.7577639751552795,Without_RGNN_temperature,0.40266963292547275
Friedel-CraftsAlkylation,2,899,0.37486095661846497,0.1935483870967742,0.3003337041156841,0.3192436040044494,0.3381535038932147,0.24939828044398943,0.26495404113537774,318,10.05751729792453,0.4056603773584906,0.6509433962264151,0.8647798742138365,ProSys,0.40266963292547275
Friedel-CraftsAlkylation,2,899,0.37486095661846497,0.15016685205784205,0.1768631813125695,0.18131256952169078,0.185761957730812,0.16980075588371302,0.1681177903845668,0,,,,,Without_LTR,0.40266963292547275
Friedel-CraftsAlkylation,2,899,0.37486095661846497,0.1935483870967742,0.3003337041156841,0.3192436040044494,0.3381535038932147,0.24939828044398943,0.26495404113537774,318,12.81902772893082,0.34276729559748426,0.5849056603773585,0.779874213836478,Without_RGNN_temperature,0.40266963292547275
Friedel-CraftsAlkylation,0,899,0.14349276974416017,0.02558398220244716,0.05005561735261401,0.06340378197997776,0.08342602892102337,0.04497433873934576,0.05184092021324573,0,,,,,B1_ProductNB,0.40266963292547275
Friedel-CraftsAlkylation,0,899,0.30589543937708563,0.05561735261401557,0.10789766407119021,0.13904338153503892,0.16907675194660735,0.09549344553928237,0.10617469520125422,0,,,,,B2_ProductGNN,0.40266963292547275
Friedel-CraftsAlkylation,0,899,0.3481646273637375,0.11123470522803114,0.1557285873192436,0.17018909899888765,0.18020022246941045,0.14028768219611232,0.14487331473346843,295,7.90405089203584,0.5898305084745763,0.7491525423728813,0.8949152542372881,B3_SequentialFNN,0.40266963292547275
Friedel-CraftsAlkylation,0,899,0.27808676307007785,0.042269187986651836,0.07230255839822025,0.09010011123470522,0.1167964404894327,0.06845113794375074,0.0755805819731277,0,,,,,B4_ReactionGCNN,0.40266963292547275
Friedel-CraftsAlkylation,1,899,0.3236929922135706,0.06117908787541713,0.1167964404894327,0.1446051167964405,0.1768631813125695,0.09911718237248178,0.1107749040057416,0,,,,,B2_ProductGNN,0.40266963292547275
Friedel-CraftsAlkylation,1,899,0.3470522803114572,0.11012235817575083,0.14905450500556172,0.16240266963292546,0.1835372636262514,0.13739133863983044,0.1437589351456281,296,7.835225914000861,0.5709459459459459,0.7466216216216216,0.8952702702702703,B3_SequentialFNN,0.40266963292547275
Friedel-CraftsAlkylation,1,899,0.2347052280311457,0.042269187986651836,0.06674082313681869,0.07675194660734148,0.10122358175750834,0.06181691169937846,0.06724779994950804,0,,,,,B4_ReactionGCNN,0.40266963292547275
Friedel-CraftsAlkylation,2,899,0.3181312569521691,0.05228031145717464,0.10456062291434928,0.12680756395995552,0.17018909899888765,0.09249704262674988,0.10416084532279479,0,,,,,B2_ProductGNN,0.40266963292547275
Friedel-CraftsAlkylation,2,899,0.3492769744160178,0.11568409343715239,0.15127919911012236,0.167964404894327,0.18242491657397106,0.14238430138429967,0.14780399926502377,299,8.693156777416982,0.5919732441471572,0.7625418060200669,0.8662207357859532,B3_SequentialFNN,0.40266963292547275
Friedel-CraftsAlkylation,2,899,0.27474972191323693,0.058954393770856504,0.08453837597330367,0.10011123470522802,0.12347052280311457,0.08123640449896585,0.08689789594721438,0,,,,,B4_ReactionGCNN,0.40266963292547275
Friedel-CraftsAlkylation,0,899,0.3503893214682981,0.16017797552836482,0.24916573971078976,0.27586206896551724,0.3136818687430478,0.21227789137524938,0.22952519404567773,0,,,,,Without_KNN,0.40266963292547275
Friedel-CraftsAlkylation,1,899,0.3526140155728587,0.1768631813125695,0.25361512791991103,0.2936596218020022,0.31701890989988873,0.22735034251158362,0.24452100320307893,0,,,,,Without_KNN,0.40266963292547275
Friedel-CraftsAlkylation,2,899,0.35372636262513907,0.1657397107897664,0.25917686318131256,0.2925472747497219,0.31701890989988873,0.22003115210947904,0.23803280433039417,0,,,,,Without_KNN,0.40266963292547275
Friedel-CraftsAlkylation,0,899,0.37374860956618466,0.11345939933259176,0.22580645161290322,0.2614015572858732,0.303670745272525,0.18200846594050582,0.20385121743269166,0,,,,,Without_ReaFNN,0.40266963292547275
Friedel-CraftsAlkylation,1,899,0.37374860956618466,0.12347052280311457,0.23136818687430477,0.26473859844271413,0.3047830923248053,0.1874471254950545,0.20825867349276986,0,,,,,Without_ReaFNN,0.40266963292547275
Friedel-CraftsAlkylation,2,899,0.37374860956618466,0.10567296996662959,0.1968854282536151,0.2347052280311457,0.2869855394883204,0.1641630880980703,0.18544155921690259,0,,,,,Without_ReaFNN,0.40266963292547275
